AD,Android Rules,Basic Rules,Brace Rules,CBO,CBOI,CC,CCL,CCO,CD,CI,CLC,CLLC,CLOC,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Column,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,DIT,DLOC,Design Rules,Documentation Metric Rules,Empty Code Rules,EndColumn,EndLine,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,LCOM5,LDC,LLDC,LLOC,LOC,Line,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,NA,NG,NII,NL,NLA,NLE,NLG,NLM,NLPA,NLPM,NLS,NM,NOA,NOC,NOD,NOI,NOP,NOS,NPA,NPM,NS,Naming Rules,Number of bugs,Optimization Rules,PDA,PUA,RFC,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,TCD,TCLOC,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,WMC,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor
0.5,0,0,0,2,7,0.0,0,0,0.44444399999999995,0,0.0,0.0,4,0,0,0,0,1,0,0,0,0,0,1,4,0,3,0,2,43,0,0,0,0,0,0,0,0,0,0,0,5,7,37,0,0,0,0,0,13,1,2,0,0,0,0,1,0,1,0,6,1,2,2,1,1,1,13,5,0,0,0,0,1,1,2,0,2,0,0,0.44444399999999995,4,5,7,13,1,0,0,1,0,1,0,6,1,13,5,0,0,0,0,1,0,0,5,0,0
0.0,0,0,0,2,10,0.0,0,0,0.0625,0,0.0,0.0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,15,0,2,68,0,0,0,0,0,0,0,0,3,0,0,30,36,33,0,0,0,0,0,16,1,5,0,3,0,1,6,3,6,0,9,1,0,0,1,1,9,16,8,0,0,0,0,0,7,7,0,5,0,0,0.0625,2,30,36,16,1,3,1,6,3,6,0,9,9,16,8,0,0,0,0,6,0,0,21,0,0
1.0,0,0,0,3,2,0.0,0,0,0.8627450000000001,0,0.0,0.0,44,0,0,0,0,1,0,0,0,0,0,1,44,0,0,0,2,86,0,0,0,0,0,0,0,0,0,0,0,7,22,65,0,0,0,0,0,6,0,1,0,0,0,0,1,0,1,0,2,1,0,0,1,1,1,6,2,0,0,0,0,2,0,2,0,3,0,0,0.8627450000000001,44,7,22,6,0,0,0,1,0,1,0,2,1,6,2,0,0,0,0,1,0,0,3,0,0
0.11111099999999999,0,1,4,2,2,0.13553099999999998,1,4,0.180723,1,0.12766,0.147059,15,0,8,0,0,1,0,0,0,0,0,1,11,3,15,0,2,128,0,0,0,0,0,0,0,0,1,12,10,68,94,35,0,0,0,0,0,8,5,6,2,2,2,2,8,2,8,0,28,1,0,0,3,1,37,7,23,0,0,0,0,1,8,11,2,4,0,0,0.180723,15,68,94,8,5,2,2,8,2,8,0,28,37,7,23,0,0,0,0,19,0,1,27,2,7
0.5,0,0,2,12,45,0.0,0,0,0.42753599999999997,0,0.0,0.0,59,0,0,0,1,1,0,0,0,1,0,0,58,18,11,0,2,206,0,0,0,0,0,0,0,0,2,0,0,79,162,45,0,0,0,0,0,11,3,29,1,11,1,3,9,11,9,0,9,0,0,0,9,0,42,11,9,0,1,0,0,5,5,18,0,6,0,0,0.42753599999999997,59,79,162,11,3,11,3,9,11,9,0,9,42,11,9,0,0,0,0,19,0,0,19,0,21
0.17647100000000002,0,0,0,5,14,0.0,0,0,0.298913,0,0.0,0.0,55,0,0,0,0,1,0,0,0,0,0,0,50,5,29,0,2,244,0,0,0,0,0,0,0,0,1,0,0,129,200,45,0,0,0,0,0,6,1,25,2,6,1,1,16,5,16,1,16,0,1,1,5,0,57,5,16,1,1,0,0,3,14,21,0,6,0,1,0.298913,55,129,200,6,1,6,1,16,5,16,1,16,57,5,16,1,0,0,0,31,0,1,35,0,6
0.166667,0,0,21,10,22,0.0,0,0,0.233202,0,0.0,0.0,59,0,0,0,3,1,0,0,0,0,0,0,44,27,78,0,2,407,0,0,0,0,0,0,0,0,5,0,0,194,298,51,0,0,0,0,0,9,3,21,2,9,2,3,29,6,29,1,29,0,1,1,13,0,98,6,29,1,1,0,1,5,25,42,0,20,0,0,0.213592,66,243,357,19,9,10,3,38,7,34,1,103,116,10,84,1,1,0,0,59,0,1,101,1,49
0.1,0,0,0,0,2,0.0,0,0,0.08,0,0.0,0.0,4,0,0,0,0,1,0,0,0,0,0,0,4,3,23,0,2,96,0,0,0,0,0,0,0,0,1,0,0,46,58,39,0,0,0,0,0,4,1,4,1,4,1,1,10,0,9,2,10,0,0,0,0,0,15,0,9,2,1,0,0,1,9,10,0,0,0,0,0.08,4,46,58,4,1,4,1,10,0,9,2,10,15,0,9,2,0,0,0,11,0,0,23,0,4
0.25,0,2,0,42,7,0.0,0,0,0.151515,0,0.0,0.0,90,0,0,0,0,1,0,8,0,2,0,0,43,99,29,0,2,743,0,0,0,0,0,0,0,0,1,0,0,504,696,48,0,0,0,0,0,7,0,16,5,7,5,0,15,2,3,0,15,0,0,0,32,0,368,2,3,0,0,0,0,1,3,47,0,12,0,0,0.151515,90,504,696,7,0,7,0,15,2,3,0,15,368,2,3,0,0,0,0,141,0,0,51,1,100
0.2,0,0,4,28,6,0.0,0,0,0.0806794,0,0.0,0.0,38,0,0,0,0,1,0,6,0,2,0,0,22,38,25,0,2,574,0,0,0,0,0,0,0,0,1,0,0,433,528,47,0,0,0,0,0,2,5,28,4,2,4,5,12,1,9,0,12,0,0,0,20,0,322,1,9,0,1,0,0,2,8,32,0,14,0,0,0.0806794,38,433,528,2,5,2,5,12,1,9,0,12,322,1,9,0,0,5,0,119,0,1,47,6,41
0.666667,0,0,2,8,9,0.0,0,0,0.445946,0,0.0,0.0,66,0,0,0,1,1,0,0,0,0,0,0,66,7,9,0,2,211,0,0,0,0,0,0,0,0,10,0,0,82,171,41,0,0,0,0,0,5,2,6,1,5,1,2,14,4,14,0,14,0,2,5,11,0,18,4,14,0,0,0,0,10,5,25,0,5,0,0,0.445946,66,82,171,5,2,5,2,14,4,14,0,14,18,4,14,0,0,0,0,15,0,0,15,0,9
0.0666667,0,0,2,3,75,0.0,0,0,0.437086,0,0.0,0.0,66,0,0,0,1,1,0,0,0,0,0,0,64,1,29,0,2,214,0,0,0,0,0,0,0,0,2,0,0,85,114,101,0,0,0,0,0,22,3,60,2,22,1,3,14,21,14,2,14,0,7,14,1,0,20,21,14,2,1,0,2,1,14,15,0,7,0,0,0.437086,66,85,114,22,3,22,3,14,21,14,2,14,20,21,14,2,0,0,0,17,0,0,37,0,6
0.166667,0,0,0,3,10,0.0,0,0,0.0869565,0,0.0,0.0,2,0,0,0,0,1,0,0,0,0,0,1,2,0,13,0,2,64,0,0,0,0,0,0,0,0,1,0,0,21,28,37,0,0,0,0,0,14,1,7,0,1,0,1,5,1,5,0,8,1,0,0,2,1,6,14,7,0,1,0,0,1,5,7,0,4,0,0,0.0869565,2,21,28,14,1,1,1,5,1,5,0,8,6,14,7,0,0,0,0,5,0,0,17,0,1
0.5,0,0,0,2,2,0.0,0,0,0.4,0,0.0,0.0,4,0,0,0,0,1,0,0,0,0,0,3,4,0,3,0,2,44,0,0,0,0,0,0,0,0,0,0,0,6,8,37,0,0,0,0,0,25,3,0,0,0,0,1,1,0,1,0,14,3,0,0,0,1,1,24,14,2,0,0,0,1,1,1,0,4,0,0,0.4,4,6,8,25,3,0,1,1,0,1,0,14,1,24,14,2,0,0,0,1,0,0,7,0,0
0.5,0,0,0,1,2,0.0,0,0,0.4,0,0.0,0.0,4,0,0,0,0,1,0,0,0,0,0,1,4,0,3,0,2,44,0,0,0,0,0,0,0,0,0,0,0,6,8,37,0,0,0,0,0,22,3,0,0,0,0,1,1,0,1,0,14,1,0,0,0,1,1,21,14,2,0,0,0,1,1,1,0,3,0,0,0.4,4,6,8,22,3,0,1,1,0,1,0,14,1,21,14,2,0,0,0,1,0,0,6,0,0
0.5,0,0,0,2,7,0.0,0,0,0.125,0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,5,0,2,41,0,0,0,0,0,0,0,0,0,0,0,7,8,34,0,0,0,0,0,23,3,0,0,1,0,1,1,1,1,0,14,1,0,0,0,1,1,22,14,2,0,0,0,1,1,1,0,5,0,0,0.125,1,7,8,23,3,1,1,1,1,1,0,14,1,22,14,2,0,0,0,1,0,0,10,0,0
1.0,0,0,0,2,11,0.0,0,0,0.25,0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,2,36,0,0,0,0,0,0,0,0,0,0,0,3,3,34,0,0,0,0,0,25,3,0,0,1,0,0,0,1,0,0,14,2,3,3,0,1,0,24,14,2,0,0,0,1,0,0,0,6,0,0,0.25,1,3,3,25,3,1,0,0,1,0,0,14,0,24,14,2,0,0,0,0,0,0,6,0,1
1.0,0,0,0,3,2,0.0,0,0,0.810811,0,0.0,0.0,30,0,0,0,0,1,0,0,0,0,0,1,30,0,0,0,2,72,0,0,0,0,0,0,0,0,0,0,0,7,19,54,0,0,0,0,0,6,0,2,0,0,0,0,1,0,1,0,2,1,0,0,1,1,1,6,2,0,0,0,0,2,0,2,0,2,0,0,0.810811,30,7,19,6,0,0,0,1,0,1,0,2,1,6,2,0,0,0,0,1,0,0,2,0,0
0.5,0,0,0,2,5,0.0,0,0,0.6122449999999999,0,0.0,0.0,30,0,0,0,0,1,0,0,0,0,0,0,30,0,3,0,2,91,0,0,0,0,0,0,0,0,0,0,0,19,49,43,0,0,0,0,0,6,0,5,0,6,0,0,1,6,1,0,1,0,5,5,0,0,6,6,1,0,0,0,0,1,1,1,0,6,0,0,0.6122449999999999,30,19,49,6,0,6,0,1,6,1,0,1,6,6,1,0,0,0,0,1,0,0,9,0,0
0.666667,0,0,0,5,3,0.0,0,0,0.811321,0,0.0,0.0,172,0,0,0,0,1,0,0,0,0,0,0,172,0,3,0,2,268,0,0,0,0,0,0,0,0,1,0,0,40,220,49,0,0,0,0,0,20,0,6,0,20,0,0,2,20,2,0,2,0,0,0,0,0,2,20,2,0,26,0,0,2,1,2,0,7,0,0,0.811321,172,40,220,20,0,20,0,2,20,2,0,2,2,20,2,0,0,0,0,2,0,0,10,0,26
0.0,0,0,0,1,26,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,2,36,0,0,0,0,0,0,0,0,0,0,0,4,4,33,0,0,0,0,0,24,3,0,0,2,0,0,0,2,0,0,14,1,4,7,0,1,0,23,14,2,0,0,0,0,1,0,0,5,0,0,0.0,0,4,4,24,3,2,0,0,2,0,0,14,0,23,14,2,0,0,0,0,0,0,8,0,1
0.0,0,1,0,2,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,17,0,2,65,0,0,0,0,0,0,0,0,4,0,0,27,33,33,0,0,0,0,0,8,7,0,0,0,0,2,7,0,7,0,34,2,0,0,1,1,7,7,28,0,0,0,0,0,8,8,0,2,0,0,0.0,0,27,33,8,7,0,2,7,0,7,0,34,7,7,28,0,0,0,0,7,0,1,20,0,0
0.125,0,0,0,2,7,0.0,0,0,0.228571,0,0.0,0.0,8,0,0,0,1,1,0,0,0,0,0,1,8,0,15,0,2,78,0,0,0,0,0,0,0,0,4,0,0,27,44,35,0,0,0,0,0,14,1,4,0,1,0,1,7,0,7,0,10,1,0,0,1,1,8,13,9,0,1,0,0,1,7,8,0,2,0,0,0.228571,8,27,44,14,1,1,1,7,0,7,0,10,8,13,9,0,0,0,0,7,0,0,18,0,1
1.0,0,0,0,3,2,0.0,0,0,0.78125,0,0.0,0.0,25,0,0,0,0,1,0,0,0,0,0,1,25,0,0,0,2,70,0,0,0,0,0,0,0,0,0,0,0,7,21,50,0,0,0,0,0,6,0,2,0,0,0,0,1,0,1,0,2,1,0,0,1,1,1,6,2,0,0,0,0,2,0,2,0,3,0,0,0.78125,25,7,21,6,0,0,0,1,0,1,0,2,1,6,2,0,0,0,0,1,0,0,3,0,0
0.75,0,0,0,6,3,0.0,0,0,0.5243899999999999,0,0.0,0.0,86,0,0,0,0,1,0,0,0,0,0,0,86,4,5,0,2,221,0,0,0,0,0,0,0,0,1,0,0,78,169,53,0,0,0,0,0,2,1,3,4,2,3,1,7,0,7,0,7,0,0,0,10,0,44,0,7,0,1,0,0,6,2,17,2,0,0,0,0.5243899999999999,86,78,169,2,1,2,1,7,0,7,0,7,44,0,7,0,0,0,0,21,0,0,5,2,5
0.1,0,1,0,8,1,0.0,0,0,0.08235289999999999,0,0.0,0.0,7,0,0,0,0,1,0,0,0,0,0,1,7,3,21,0,2,135,0,0,0,0,0,0,0,0,1,0,0,78,99,37,0,0,0,0,0,8,2,5,2,2,1,1,10,0,9,0,26,1,0,0,8,1,37,5,25,1,1,0,0,1,9,18,0,2,0,0,0.08235289999999999,7,78,99,8,2,2,1,10,0,9,0,26,37,5,25,1,0,0,0,17,0,2,23,0,3
0.13333299999999998,0,2,4,26,11,0.0,0,0,0.279339,0,0.0,0.0,169,0,0,0,0,1,0,5,0,4,0,1,75,78,49,0,2,779,0,0,0,0,0,0,4,0,1,0,0,436,720,47,0,0,0,0,0,17,11,21,4,12,4,9,30,6,14,2,43,1,1,1,42,1,256,10,27,2,5,0,3,2,13,72,1,13,0,0,0.291139,184,448,733,21,11,16,9,31,6,14,2,44,260,10,27,2,0,0,0,111,0,0,71,2,95
0.666667,0,0,0,4,3,0.25,1,3,0.416667,1,0.148649,0.23809499999999997,30,0,10,0,1,1,0,0,0,0,0,1,30,1,7,0,2,117,0,0,0,0,0,0,0,0,2,11,10,42,74,44,0,0,0,0,0,1,2,3,2,1,1,2,8,0,8,0,8,1,0,0,4,1,15,0,8,0,0,0,0,6,3,12,0,0,0,0,0.416667,30,42,74,1,2,1,2,8,0,8,0,8,15,0,8,0,0,0,0,10,0,0,18,0,1
0.777778,0,0,0,5,3,0.0,0,0,0.54,0,0.0,0.0,54,0,0,0,1,1,0,0,0,0,0,1,54,1,5,0,2,146,0,0,0,0,0,0,0,0,2,0,0,46,96,51,0,0,0,0,0,2,3,4,2,2,1,3,8,0,8,0,8,1,0,0,4,1,18,0,8,0,0,0,0,7,2,12,0,0,0,0,0.54,54,46,96,2,3,2,3,8,0,8,0,8,18,0,8,0,0,0,0,11,0,0,6,0,1
0.777778,0,0,0,4,1,0.0,0,0,0.554455,0,0.0,0.0,56,0,0,0,1,1,0,0,0,0,0,1,55,1,5,0,2,148,0,0,0,0,0,0,0,0,2,0,0,45,98,51,0,0,0,0,0,2,3,2,2,2,1,3,8,0,8,0,8,1,0,0,6,1,17,0,8,0,0,0,0,7,2,14,0,0,0,0,0.554455,56,45,98,2,3,2,3,8,0,8,0,8,17,0,8,0,0,0,0,11,0,0,6,0,1
0.666667,0,0,0,4,3,0.25,1,3,0.416667,1,0.148649,0.23809499999999997,30,0,10,0,1,1,0,0,0,0,0,1,30,1,7,0,2,116,0,0,0,0,0,0,0,0,2,11,10,42,74,43,0,0,0,0,0,1,2,3,2,1,1,2,8,0,8,0,8,1,0,0,4,1,15,0,8,0,0,0,0,6,3,12,0,0,0,0,0.416667,30,42,74,1,2,1,2,8,0,8,0,8,15,0,8,0,0,0,0,10,0,0,18,0,1
0.571429,0,0,0,4,2,0.0,0,0,0.466667,0,0.0,0.0,28,0,0,0,1,1,0,0,0,0,0,1,28,0,7,0,2,102,0,0,0,0,0,0,0,0,5,0,0,32,58,45,0,0,0,0,0,1,1,0,0,1,0,1,7,1,6,0,7,1,0,0,4,1,8,1,6,0,0,0,0,4,3,11,0,4,0,0,0.466667,28,32,58,1,1,1,1,7,1,6,0,7,8,1,6,0,0,0,0,7,0,0,12,0,0
0.571429,0,0,0,4,2,0.0,0,0,0.466667,0,0.0,0.0,28,0,0,0,1,1,0,0,0,0,0,1,28,0,7,0,2,102,0,0,0,0,0,0,0,0,5,0,0,32,58,45,0,0,0,0,0,1,1,0,0,1,0,1,7,1,6,0,7,1,0,0,4,1,8,1,6,0,0,0,0,4,3,11,0,4,0,0,0.466667,28,32,58,1,1,1,1,7,1,6,0,7,8,1,6,0,0,0,0,7,0,0,12,0,0
0.666667,0,0,0,4,3,0.25,1,3,0.416667,1,0.148649,0.23809499999999997,30,0,10,0,1,1,0,0,0,0,0,1,30,1,7,0,2,116,0,0,0,0,0,0,0,0,2,11,10,42,74,43,0,0,0,0,0,1,2,3,2,1,1,2,8,0,8,0,8,1,0,0,4,1,15,0,8,0,0,0,0,6,3,12,0,0,0,0,0.416667,30,42,74,1,2,1,2,8,0,8,0,8,15,0,8,0,0,0,0,10,0,0,18,0,1
0.571429,0,0,0,4,2,0.0,0,0,0.466667,0,0.0,0.0,28,0,0,0,1,1,0,0,0,0,0,1,28,0,7,0,2,102,0,0,0,0,0,0,0,0,5,0,0,32,58,45,0,0,0,0,0,1,1,0,0,1,0,1,7,1,6,0,7,1,0,0,4,1,8,1,6,0,0,0,0,4,3,11,0,4,0,0,0.466667,28,32,58,1,1,1,1,7,1,6,0,7,8,1,6,0,0,0,0,7,0,0,12,0,0
0.666667,0,0,0,4,3,0.25,1,3,0.408451,1,0.15068499999999999,0.23809499999999997,29,0,11,0,1,1,0,0,0,0,0,1,29,1,7,0,2,115,0,0,0,0,0,0,0,0,2,11,10,42,73,43,0,0,0,0,0,1,2,3,2,1,1,2,8,0,8,0,8,1,0,0,4,1,15,0,8,0,0,0,0,6,3,12,0,0,0,0,0.408451,29,42,73,1,2,1,2,8,0,8,0,8,15,0,8,0,0,0,0,10,0,0,19,0,1
0.6,0,0,2,14,3,0.0,0,0,0.419512,0,0.0,0.0,86,0,0,0,0,1,0,5,0,2,0,0,77,18,3,0,2,260,0,0,0,0,0,0,0,0,1,0,0,119,218,43,0,0,0,0,0,2,1,4,7,2,5,1,5,2,4,0,5,0,0,0,18,0,75,2,4,0,3,0,0,3,2,23,0,6,0,0,0.419512,86,119,218,2,1,2,1,5,2,4,0,5,75,2,4,0,0,0,0,31,0,0,16,0,23
1.0,0,0,0,3,2,0.0,0,0,0.7241380000000001,0,0.0,0.0,21,0,0,0,0,1,0,0,0,0,0,1,21,0,0,0,2,63,0,0,0,0,0,0,0,0,0,0,0,8,23,41,0,0,0,0,0,6,0,1,0,0,0,0,1,0,1,0,2,1,0,0,1,1,1,6,2,0,0,0,0,2,0,2,0,3,0,0,0.7241380000000001,21,8,23,6,0,0,0,1,0,1,0,2,1,6,2,0,0,0,0,1,0,0,3,0,0
0.5,0,0,0,1,4,0.0,0,0,0.125,0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,5,0,2,41,0,0,0,0,0,0,0,0,0,0,0,7,8,34,0,0,0,0,0,23,3,0,0,1,0,1,1,1,1,0,14,1,0,0,0,1,1,22,14,2,0,0,0,1,1,1,0,5,0,0,0.125,1,7,8,23,3,1,1,1,1,1,0,14,1,22,14,2,0,0,0,1,0,0,10,0,0
0.0,0,0,0,4,9,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,11,0,2,56,0,0,0,0,0,0,0,0,2,0,0,19,22,35,0,0,0,0,0,14,2,3,0,0,0,1,4,0,4,0,12,2,0,0,3,1,4,14,11,1,0,0,0,0,5,7,0,2,0,0,0.0,0,19,22,14,2,0,1,4,0,4,0,12,4,14,11,1,0,0,0,6,0,0,14,0,0
0.5,0,0,0,2,1,0.0,0,0,0.44444399999999995,0,0.0,0.0,4,0,0,0,0,1,0,0,0,0,0,1,4,0,8,0,2,50,0,0,0,0,0,0,0,0,0,0,0,5,7,39,0,0,0,0,0,9,3,2,0,0,0,0,1,0,1,0,30,1,0,0,2,1,1,6,30,1,0,0,0,1,1,3,0,4,0,0,0.28571399999999997,4,10,12,18,6,0,0,2,0,2,0,66,2,9,57,1,0,0,0,1,0,0,12,0,0
0.916667,0,0,2,4,3,0.0,0,0,0.431655,0,0.0,0.0,60,0,0,0,0,1,0,0,0,0,0,0,60,8,3,0,2,188,0,0,0,0,0,0,0,0,0,0,0,79,144,45,0,0,0,0,0,1,10,2,2,1,2,10,11,0,11,0,11,0,0,0,1,0,63,0,11,0,1,0,0,11,1,12,0,2,0,0,0.431655,60,79,144,1,10,1,10,11,0,11,0,11,63,0,11,0,0,0,0,20,0,0,5,0,11
0.28571399999999997,0,3,54,40,11,0.0387217,1,6,0.48501400000000006,2,0.0261215,0.0402116,890,0,16,0,1,1,0,15,3,7,0,1,664,117,55,0,2,2050,0,0,0,0,0,0,36,0,2,46,38,945,1761,290,0,0,0,0,0,17,17,24,6,12,6,15,46,5,13,1,59,1,2,2,93,1,552,9,26,1,16,1,0,4,10,139,1,26,0,0,0.48501400000000006,890,945,1761,17,17,12,15,46,5,13,1,59,552,9,26,1,0,0,0,262,0,0,120,1,229
0.5,0,0,0,3,6,0.0,0,0,0.416667,0,0.0,0.0,5,0,0,0,0,1,0,0,0,0,0,3,5,0,3,0,2,45,0,0,0,0,0,0,0,0,0,0,0,7,8,38,0,0,0,0,0,26,3,0,0,1,0,1,1,1,1,0,14,3,0,0,0,1,1,25,14,2,0,0,0,1,1,1,0,6,0,0,0.416667,5,7,8,26,3,1,1,1,1,1,0,14,1,25,14,2,0,0,0,1,0,0,9,0,0
0.5,0,0,0,2,8,0.0,0,0,0.333333,0,0.0,0.0,3,0,0,0,0,1,0,0,0,0,0,2,3,0,3,0,2,42,0,0,0,0,0,0,0,0,0,0,0,6,7,36,0,0,0,0,0,24,3,0,0,0,0,1,1,0,1,0,14,2,0,0,0,1,1,23,14,2,0,0,0,1,1,1,0,3,0,0,0.333333,3,6,7,24,3,0,1,1,0,1,0,14,1,23,14,2,0,0,0,1,0,0,6,0,0
0.14285699999999998,0,0,0,5,6,0.0,0,0,0.13333299999999998,0,0.0,0.0,4,0,0,0,1,1,0,0,0,0,0,2,4,0,15,0,2,69,0,0,0,0,0,0,0,0,3,0,0,26,33,37,0,0,0,0,0,14,2,3,0,1,0,2,6,1,6,0,10,2,0,0,2,1,7,14,9,0,0,0,0,1,6,8,0,4,0,0,0.13333299999999998,4,26,33,14,2,1,2,6,1,6,0,10,7,14,9,0,0,0,0,6,0,0,20,0,0
1.0,0,0,0,4,2,0.0,0,0,0.711864,0,0.0,0.0,42,0,0,0,0,1,0,0,0,0,0,1,42,0,0,0,2,97,0,0,0,0,0,0,0,0,0,0,0,17,52,46,0,0,0,0,0,9,0,1,0,3,0,0,1,3,1,0,2,1,0,0,2,1,4,9,2,0,0,0,0,2,0,3,0,5,0,0,0.711864,42,17,52,9,0,3,0,1,3,1,0,2,4,9,2,0,0,0,0,1,0,0,5,0,0
0.14285699999999998,0,0,0,5,8,0.0,0,0,0.2,0,0.0,0.0,7,0,0,0,1,1,0,0,0,0,0,2,6,0,15,0,2,75,0,0,0,0,0,0,0,0,3,0,0,28,35,41,0,0,0,0,0,16,2,3,0,3,0,2,6,3,6,0,10,2,0,0,2,1,9,16,9,0,0,0,0,1,6,8,0,5,0,0,0.2,7,28,35,16,2,3,2,6,3,6,0,10,9,16,9,0,0,0,0,6,0,0,21,0,0
0.45,0,1,56,11,14,0.0,0,0,0.310185,0,0.0,0.0,201,0,0,0,1,1,0,12,0,1,0,0,147,20,38,0,2,743,0,0,0,0,0,0,0,0,4,0,0,447,693,47,0,0,0,0,0,6,5,56,6,6,5,5,24,5,19,0,24,0,2,3,14,0,328,5,19,0,10,0,1,9,11,38,0,9,0,5,0.308282,201,451,697,6,5,6,5,25,5,20,0,25,329,5,20,0,0,0,0,128,0,0,61,0,93
0.5,0,0,2,1,11,0.0,0,0,0.321429,0,0.0,0.0,9,0,0,0,0,1,0,0,0,0,0,0,8,1,5,0,2,66,0,0,0,0,0,0,0,0,1,0,0,19,27,40,0,0,0,0,0,1,0,1,1,1,1,0,3,0,3,0,3,0,0,0,0,0,9,0,3,0,0,0,0,2,2,3,0,0,0,0,0.321429,9,19,27,1,0,1,0,3,0,3,0,3,9,0,3,0,0,0,0,5,0,0,5,0,3
0.5,0,2,0,19,2,0.08913650000000001,1,4,0.157895,2,0.103448,0.125,30,0,9,0,0,1,0,0,0,1,0,2,15,21,21,2,2,246,0,0,0,0,0,0,0,0,1,21,20,160,203,44,0,0,0,0,0,24,19,9,3,7,3,2,10,0,3,0,69,2,0,0,18,1,76,9,29,1,7,0,0,2,2,28,1,7,0,0,0.157895,30,160,203,24,19,7,2,10,0,3,0,69,76,9,29,1,0,0,0,29,0,0,38,3,28
0.0,0,0,0,3,6,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13,0,2,64,0,0,0,0,0,0,0,0,1,0,0,23,29,36,0,0,0,0,0,15,1,5,0,2,0,1,5,2,5,0,8,1,0,0,2,1,7,15,7,0,0,0,0,0,6,7,0,4,0,0,0.0,0,23,29,15,1,2,1,5,2,5,0,8,7,15,7,0,0,0,0,6,0,0,17,0,0
0.0,0,0,0,2,10,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,2,41,0,0,0,0,0,0,0,0,0,0,0,8,9,33,0,0,0,0,0,24,3,0,0,2,0,1,1,2,1,0,14,1,0,0,0,1,1,23,14,2,0,0,0,0,2,1,0,5,0,0,0.0,0,8,9,24,3,2,1,1,2,1,0,14,1,23,14,2,0,0,0,1,0,0,10,0,0
0.5,0,0,0,1,11,0.0,0,0,0.454545,0,0.0,0.0,5,0,0,0,0,1,0,0,0,0,0,1,5,0,3,0,2,45,0,0,0,0,0,0,0,0,0,0,0,6,8,38,0,0,0,0,0,22,3,0,0,0,0,1,1,0,1,0,14,1,0,0,0,1,1,21,14,2,0,0,0,1,1,1,0,3,0,0,0.454545,5,6,8,22,3,0,1,1,0,1,0,14,1,21,14,2,0,0,0,1,0,0,6,0,0
0.333333,0,0,0,3,17,0.0,0,0,0.2,0,0.0,0.0,8,0,0,0,1,1,0,0,0,0,0,1,7,0,11,0,2,80,0,0,0,0,0,0,0,0,2,0,0,32,45,36,0,0,0,0,0,16,1,2,0,3,0,1,5,3,5,0,8,1,0,0,1,1,8,16,7,0,0,0,0,2,4,6,0,5,0,0,0.2,8,32,45,16,1,3,1,5,3,5,0,8,8,16,7,0,0,0,0,5,0,0,17,0,0
0.8,0,0,30,5,16,0.151724,1,8,0.516854,2,0.0581114,0.0738007,46,0,21,0,1,1,0,0,0,0,0,0,46,12,69,0,2,467,0,0,0,0,0,0,0,0,3,24,20,43,111,55,0,0,0,0,0,1,0,11,3,1,3,0,5,1,4,0,5,0,3,5,2,0,31,1,4,0,2,0,0,4,1,7,0,24,0,0,0.253444,92,271,413,7,3,7,3,34,7,31,0,55,157,7,47,0,1,0,0,19,0,0,115,1,44
0.333333,0,0,2,4,11,0.0,0,0,0.08333330000000001,0,0.0,0.0,2,0,0,0,0,1,0,0,0,0,0,1,2,2,13,0,2,67,0,0,0,0,0,0,0,0,1,0,0,22,30,38,0,0,0,0,0,14,1,10,1,1,1,1,5,1,5,1,8,1,1,1,4,1,8,14,7,1,0,0,0,2,4,9,0,4,0,0,0.08333330000000001,2,22,30,14,1,1,1,5,1,5,1,8,8,14,7,1,0,0,0,6,0,0,17,0,4
