"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Cohesion Metric Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","Inheritance Metric Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of bugs"
"L90566","TermsFacet$ComparatorType$4","org.elasticsearch.search.facet.terms.TermsFacet$ComparatorType$4","L88057","L103","src\main\java\org\elasticsearch\search\facet\terms\TermsFacet.java","99","56","105","10","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L90775","InternalTermsStatsDoubleFacet$1","org.elasticsearch.search.facet.termsstats.doubles.InternalTermsStatsDoubleFacet$1","L90766","L103","src\main\java\org\elasticsearch\search\facet\termsstats\doubles\InternalTermsStatsDoubleFacet.java","43","41","48","6","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L90786","InternalTermsStatsDoubleFacet$DoubleEntry","org.elasticsearch.search.facet.termsstats.doubles.InternalTermsStatsDoubleFacet$DoubleEntry","L90766","L103","src\main\java\org\elasticsearch\search\facet\termsstats\doubles\InternalTermsStatsDoubleFacet.java","58","5","164","6","0","0","0","0","0","0","0","0","1","1","1","21","1","5","3","0","18","0","0","0","0","0","19","0","0","1","1","0","0","1","88","107","6","8","6","8","18","0","18","0","18","26","0","18","0","88","107","6","8","6","8","18","0","18","0","18","26","0","18","0","0","0","43","0","13","0","0","0","0","0","0","0","0","0","6","0","0","1","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","4","0","0","0","0","0","0"
"L90898","InternalTermsStatsDoubleFacet$Fields","org.elasticsearch.search.facet.termsstats.doubles.InternalTermsStatsDoubleFacet$Fields","L90766","L103","src\main\java\org\elasticsearch\search\facet\termsstats\doubles\InternalTermsStatsDoubleFacet.java","299","5","310","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","12","12","10","0","10","0","0","0","0","0","0","0","0","0","0","12","12","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","5","0","10","0","0","0","0","0","0","0","0","0","10","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L90962","TermsStatsDoubleFacetCollector$Aggregator","org.elasticsearch.search.facet.termsstats.doubles.TermsStatsDoubleFacetCollector$Aggregator","L90947","L103","src\main\java\org\elasticsearch\search\facet\termsstats\doubles\TermsStatsDoubleFacetCollector.java","156","5","198","6","0.736111","3","7","3","0.511628","0.628571","22","22","2","1","1","3","8","2","0","3","5","0","0","0","0","0","3","0","0","1","1","1","1","1","21","27","4","0","4","0","2","0","2","0","2","8","0","2","0","35","43","5","0","5","0","3","0","3","0","3","14","0","3","0","0","0","35","0","5","0","0","0","0","22","0","1","0","0","5","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L90987","TermsStatsDoubleFacetCollector$ScriptAggregator","org.elasticsearch.search.facet.termsstats.doubles.TermsStatsDoubleFacetCollector$ScriptAggregator","L90947","L103","src\main\java\org\elasticsearch\search\facet\termsstats\doubles\TermsStatsDoubleFacetCollector.java","200","5","228","6","0.893805","2","8","2","0.689655","0.769231","20","20","1","1","1","5","4","1","1","3","5","0","0","0","0","0","3","0","0","2","2","0","0","1","26","29","5","0","1","0","2","0","2","0","4","14","0","4","0","26","29","5","0","1","0","2","0","2","0","4","14","0","4","0","0","0","19","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L91047","InternalTermsStatsLongFacet$1","org.elasticsearch.search.facet.termsstats.longs.InternalTermsStatsLongFacet$1","L91042","L103","src\main\java\org\elasticsearch\search\facet\termsstats\longs\InternalTermsStatsLongFacet.java","43","41","48","6","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L91056","InternalTermsStatsLongFacet$LongEntry","org.elasticsearch.search.facet.termsstats.longs.InternalTermsStatsLongFacet$LongEntry","L91042","L103","src\main\java\org\elasticsearch\search\facet\termsstats\longs\InternalTermsStatsLongFacet.java","58","5","164","6","0","0","0","0","0","0","0","0","1","1","1","21","1","5","3","0","18","0","0","0","0","0","19","0","0","1","1","0","0","1","88","107","6","8","6","8","18","0","18","0","18","26","0","18","0","88","107","6","8","6","8","18","0","18","0","18","26","0","18","0","0","0","43","0","13","0","0","0","0","0","0","0","0","0","6","0","0","1","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","4","0","0","0","0","0","0"
"L91152","InternalTermsStatsLongFacet$Fields","org.elasticsearch.search.facet.termsstats.longs.InternalTermsStatsLongFacet$Fields","L91042","L103","src\main\java\org\elasticsearch\search\facet\termsstats\longs\InternalTermsStatsLongFacet.java","299","5","310","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","12","12","10","0","10","0","0","0","0","0","0","0","0","0","0","12","12","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","5","0","10","0","0","0","0","0","0","0","0","0","10","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L91197","TermsStatsLongFacetCollector$Aggregator","org.elasticsearch.search.facet.termsstats.longs.TermsStatsLongFacetCollector$Aggregator","L91185","L103","src\main\java\org\elasticsearch\search\facet\termsstats\longs\TermsStatsLongFacetCollector.java","158","5","201","6","0.736111","3","7","3","0.5","0.628571","22","22","2","1","1","3","8","2","0","3","5","0","0","0","0","0","3","0","0","1","1","1","1","1","21","28","4","0","4","0","2","0","2","0","2","8","0","2","0","35","44","5","0","5","0","3","0","3","0","3","14","0","3","0","0","0","35","0","5","0","0","0","0","22","0","1","0","0","5","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L91222","TermsStatsLongFacetCollector$ScriptAggregator","org.elasticsearch.search.facet.termsstats.longs.TermsStatsLongFacetCollector$ScriptAggregator","L91185","L103","src\main\java\org\elasticsearch\search\facet\termsstats\longs\TermsStatsLongFacetCollector.java","203","5","231","6","0.893805","2","8","2","0.689655","0.769231","20","20","1","1","1","5","4","1","1","3","5","0","0","0","0","0","3","0","0","2","2","0","0","1","26","29","5","0","1","0","2","0","2","0","4","14","0","4","0","26","29","5","0","1","0","2","0","2","0","4","14","0","4","0","0","0","19","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L91274","InternalTermsStatsStringFacet$1","org.elasticsearch.search.facet.termsstats.strings.InternalTermsStatsStringFacet$1","L91269","L103","src\main\java\org\elasticsearch\search\facet\termsstats\strings\InternalTermsStatsStringFacet.java","43","41","48","6","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L91283","InternalTermsStatsStringFacet$StringEntry","org.elasticsearch.search.facet.termsstats.strings.InternalTermsStatsStringFacet$StringEntry","L91269","L103","src\main\java\org\elasticsearch\search\facet\termsstats\strings\InternalTermsStatsStringFacet.java","58","5","163","6","0","0","0","0","0","0","0","0","1","1","1","19","1","5","4","1","19","0","0","0","0","0","19","0","0","1","1","0","0","1","87","106","6","8","6","8","18","0","18","0","18","25","0","18","0","87","106","6","8","6","8","18","0","18","0","18","25","0","18","0","0","0","43","0","13","0","0","0","0","0","0","0","0","0","6","0","0","1","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","4","0","0","0","0","0","0"
"L91384","InternalTermsStatsStringFacet$Fields","org.elasticsearch.search.facet.termsstats.strings.InternalTermsStatsStringFacet$Fields","L91269","L103","src\main\java\org\elasticsearch\search\facet\termsstats\strings\InternalTermsStatsStringFacet.java","298","5","309","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","12","12","10","0","10","0","0","0","0","0","0","0","0","0","0","12","12","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","5","0","10","0","0","0","0","0","0","0","0","0","10","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"L91429","TermsStatsStringFacetCollector$Aggregator","org.elasticsearch.search.facet.termsstats.strings.TermsStatsStringFacetCollector$Aggregator","L91417","L103","src\main\java\org\elasticsearch\search\facet\termsstats\strings\TermsStatsStringFacetCollector.java","157","5","200","6","0.69863","2","5","2","0.477273","0.6","21","21","2","1","1","3","10","2","0","3","5","0","0","0","0","0","3","0","0","1","1","1","1","1","21","28","4","0","4","0","2","0","2","0","2","8","0","2","0","35","44","5","0","5","0","3","0","3","0","3","14","0","3","0","0","0","35","0","6","0","0","0","0","22","0","1","0","0","5","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"L91454","TermsStatsStringFacetCollector$ScriptAggregator","org.elasticsearch.search.facet.termsstats.strings.TermsStatsStringFacetCollector$ScriptAggregator","L91417","L103","src\main\java\org\elasticsearch\search\facet\termsstats\strings\TermsStatsStringFacetCollector.java","202","5","230","6","0.752212","1","4","1","0.551724","0.576923","16","15","1","1","1","5","4","1","1","3","5","0","0","0","0","0","3","0","0","2","2","0","0","1","26","29","5","0","1","0","2","0","2","0","4","14","0","4","0","26","29","5","0","1","0","2","0","2","0","4","14","0","4","0","0","0","19","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L91513","TermsStatsFacet$ComparatorType$1","org.elasticsearch.search.facet.termsstats.TermsStatsFacet$ComparatorType$1","L90844","L103","src\main\java\org\elasticsearch\search\facet\termsstats\TermsStatsFacet.java","60","49","80","10","0","0","0","0","0","0","0","0","1","2","2","7","1","0","0","0","1","0","0.05","1","0","0","2","0.05","1","0","0","0","0","0","19","21","0","0","0","0","1","0","1","0","1","10","0","1","0","19","21","0","0","0","0","1","0","1","0","1","10","0","1","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L91519","TermsStatsFacet$ComparatorType$2","org.elasticsearch.search.facet.termsstats.TermsStatsFacet$ComparatorType$2","L90844","L103","src\main\java\org\elasticsearch\search\facet\termsstats\TermsStatsFacet.java","84","57","100","10","0.97561","1","4","1","0.823529","0.866667","14","13","1","2","2","4","2","0","0","0","1","0","0.0625","1","0","0","2","0.0625","1","0","0","0","0","0","15","17","0","0","0","0","1","0","1","0","1","7","0","1","0","15","17","0","0","0","0","1","0","1","0","1","7","0","1","0","0","0","16","0","1","0","0","0","0","11","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L91526","TermsStatsFacet$ComparatorType$3","org.elasticsearch.search.facet.termsstats.TermsStatsFacet$ComparatorType$3","L90844","L103","src\main\java\org\elasticsearch\search\facet\termsstats\TermsStatsFacet.java","104","48","124","10","0","0","0","0","0","0","0","0","1","2","2","5","2","0","0","0","1","0","0.05","1","0","0","2","0.05","1","0","0","0","0","0","19","21","0","0","0","0","1","0","1","0","1","10","0","1","0","19","21","0","0","0","0","1","0","1","0","1","10","0","1","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L91532","TermsStatsFacet$ComparatorType$4","org.elasticsearch.search.facet.termsstats.TermsStatsFacet$ComparatorType$4","L90844","L103","src\main\java\org\elasticsearch\search\facet\termsstats\TermsStatsFacet.java","128","56","144","10","0.97561","1","4","1","0.823529","0.866667","14","13","1","2","2","4","2","0","0","0","1","0","0.0625","1","0","0","2","0.0625","1","0","0","0","0","0","15","17","0","0","0","0","1","0","1","0","1","7","0","1","0","15","17","0","0","0","0","1","0","1","0","1","7","0","1","0","0","0","16","0","1","0","0","0","0","11","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L91539","TermsStatsFacet$ComparatorType$5","org.elasticsearch.search.facet.termsstats.TermsStatsFacet$ComparatorType$5","L90844","L103","src\main\java\org\elasticsearch\search\facet\termsstats\TermsStatsFacet.java","146","49","167","10","0.985507","1","6","1","0.909091","0.904762","20","19","1","2","2","6","2","0","0","0","1","0","0.0454545","1","0","0","2","0.0454545","1","0","0","0","0","0","21","22","0","0","0","0","1","0","1","0","1","11","0","1","0","21","22","0","0","0","0","1","0","1","0","1","11","0","1","0","0","0","17","0","1","0","0","0","0","12","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L91545","TermsStatsFacet$ComparatorType$6","org.elasticsearch.search.facet.termsstats.TermsStatsFacet$ComparatorType$6","L90844","L103","src\main\java\org\elasticsearch\search\facet\termsstats\TermsStatsFacet.java","169","57","184","10","0.97561","1","4","1","0.875","0.866667","14","13","1","2","2","4","2","0","0","0","1","0","0.0625","1","0","0","2","0.0625","1","0","0","0","0","0","15","16","0","0","0","0","1","0","1","0","1","7","0","1","0","15","16","0","0","0","0","1","0","1","0","1","7","0","1","0","0","0","16","0","1","0","0","0","0","11","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L91552","TermsStatsFacet$ComparatorType$7","org.elasticsearch.search.facet.termsstats.TermsStatsFacet$ComparatorType$7","L90844","L103","src\main\java\org\elasticsearch\search\facet\termsstats\TermsStatsFacet.java","186","47","207","10","0.985507","1","6","1","0.909091","0.904762","20","19","1","2","2","6","2","0","0","0","1","0","0.0454545","1","0","0","2","0.0454545","1","0","0","0","0","0","21","22","0","0","0","0","1","0","1","0","1","11","0","1","0","21","22","0","0","0","0","1","0","1","0","1","11","0","1","0","0","0","17","0","1","0","0","0","0","12","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L91558","TermsStatsFacet$ComparatorType$8","org.elasticsearch.search.facet.termsstats.TermsStatsFacet$ComparatorType$8","L90844","L103","src\main\java\org\elasticsearch\search\facet\termsstats\TermsStatsFacet.java","208","55","223","10","0.97561","1","4","1","0.875","0.866667","14","13","1","2","2","4","2","0","0","0","1","0","0.0625","1","0","0","2","0.0625","1","0","0","0","0","0","15","16","0","0","0","0","1","0","1","0","1","7","0","1","0","15","16","0","0","0","0","1","0","1","0","1","7","0","1","0","0","0","16","0","1","0","0","0","0","11","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L91565","TermsStatsFacet$ComparatorType$9","org.elasticsearch.search.facet.termsstats.TermsStatsFacet$ComparatorType$9","L90844","L103","src\main\java\org\elasticsearch\search\facet\termsstats\TermsStatsFacet.java","224","47","245","10","0.985507","1","6","1","0.909091","0.904762","20","19","1","2","2","6","2","0","0","0","1","0","0.0454545","1","0","0","2","0.0454545","1","0","0","0","0","0","21","22","0","0","0","0","1","0","1","0","1","11","0","1","0","21","22","0","0","0","0","1","0","1","0","1","11","0","1","0","0","0","17","0","1","0","0","0","0","12","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L91571","TermsStatsFacet$ComparatorType$10","org.elasticsearch.search.facet.termsstats.TermsStatsFacet$ComparatorType$10","L90844","L103","src\main\java\org\elasticsearch\search\facet\termsstats\TermsStatsFacet.java","246","55","261","10","0.97561","1","4","1","0.875","0.866667","14","13","1","2","2","4","2","0","0","0","1","0","0.0625","1","0","0","2","0.0625","1","0","0","0","0","0","15","16","0","0","0","0","1","0","1","0","1","7","0","1","0","15","16","0","0","0","0","1","0","1","0","1","7","0","1","0","0","0","16","0","1","0","0","0","0","11","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L86045","BoundedValueHistogramFacetCollector$HistogramProc$ValueAggregator","org.elasticsearch.search.facet.histogram.bounded.BoundedValueHistogramFacetCollector$HistogramProc$ValueAggregator","L85999","L103","src\main\java\org\elasticsearch\search\facet\histogram\bounded\BoundedValueHistogramFacetCollector.java","154","9","169","10","0.846154","1","3","1","0.6875","0.785714","11","11","1","1","1","3","4","1","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","14","16","1","0","1","0","1","0","1","0","1","6","0","1","0","14","16","1","0","1","0","1","0","1","0","1","6","0","1","0","0","0","16","0","1","0","0","0","0","11","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
