@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L90081","1","0","132","2053","2","0","1","false"
"L90082","4","0","284","2053","2","0","1","false"
"L90083","2","0","114","2053","2","0","1","false"
"L90984","1","0","60","2053","2","0","1","false"
"L90985","1","0","96","2053","2","0","1","false"
"L90986","1","0","100","2053","2","0","1","false"
"L90987","1","0","89","2053","2","0","1","false"
"L90988","1","0","70","2053","2","0","1","false"
"L101028","1","0","39","2053","2","0","2","false"
"L101029","2","0","80","2053","2","0","2","false"
"L101030","1","0","39","2053","2","0","2","false"
"L109151","7","0","84","384","9","0","5","false"
"L109152","13","0","132","1733","22","2","6","false"
"L109153","2","0","93","1733","14","2","3","false"
"L109154","2","0","69","1733","11","0","4","false"
"L109155","5","0","220","1733","26","7","6","false"
"L109156","4","0","55","1733","8","0","4","false"
"L109157","6","0","138","1733","11","3","4","false"
"L109158","4","0","169","1733","20","2","7","false"
"L109159","3","0","43","1733","4","0","2","false"
"L109160","12","0","195","1733","8","0","6","false"
"L109161","2","0","42","1733","9","0","4","false"
"L109162","2","0","48","1147","5","2","2","false"
"L117962","4","0","73","2899","5","0","3","false"
"L130654","2","0","80","2053","2","0","2","false"
"L130655","1","0","67","2053","2","0","2","false"
"L130656","1","0","83","2053","2","0","2","false"
"L135695","1","0","27","831","2","0","2","false"
"L135696","1","0","17","831","2","0","2","false"
"L141124","5","0","89","2899","2","0","2","false"
"L141125","5","0","89","2899","2","0","2","false"
"L141126","1","0","257","2899","2","0","2","false"
"L141127","1","0","117","2899","2","0","2","false"
"L150246","2","0","80","1733","2","0","2","false"
"L150247","2","0","115","1733","2","0","2","false"
"L150248","5","0","75","1733","2","0","2","false"
"L150249","1","0","99","1733","2","0","2","false"
"L150250","1","0","40","1733","2","0","2","false"
"L150251","1","0","16","1733","2","0","2","false"
"L150252","1","0","15","1733","2","0","2","false"
"L150253","4","0","196","1733","2","0","2","false"
"L150254","1","0","175","1733","2","0","2","false"
"L150255","1","0","58","1733","2","0","2","false"
"L150256","4","0","92","1733","2","0","2","false"
"L150257","6","0","134","1733","2","0","2","false"
"L143488","8","0","104","1733","2","0","2","false"
"L144510","5","0","194","2899","10","0","4","false"
"L144511","7","0","77","2053","4","0","3","false"
"L144512","1","0","83","1733","3","0","2","false"
"L144513","1","0","10","1733","2","0","2","false"
"L144514","3","0","81","1733","13","0","6","false"
"L144515","1","0","16","1733","2","0","2","false"
"L144516","3","0","64","2053","4","0","3","false"
"L144517","1","0","128","2899","6","0","4","false"
"L144518","1","0","169","2899","8","0","4","false"
"L144519","1","0","42","2053","4","0","3","false"
"L144520","1","0","37","1733","11","0","6","false"
"L144521","5","0","46","2053","4","0","3","false"
"L144522","5","0","169","2899","6","0","4","false"
"L145400","7","0","107","2053","9","3","3","false"
"L145401","4","0","103","2053","12","5","2","false"
"L145402","4","0","66","2053","16","3","4","false"
"L145403","7","0","210","2053","21","5","4","false"
"L145404","4","0","236","2053","12","5","2","false"
"L145939","4","0","86","1733","6","1","2","false"
"L145940","8","0","334","2053","6","1","3","false"
"L145941","4","0","221","2053","5","1","3","false"
"L145942","4","0","148","407","3","0","3","false"
"L145943","4","0","93","407","3","0","3","false"
"L145944","2","0","65","407","7","0","3","false"
"L145945","6","0","47","1733","2","0","2","false"
"L145946","3","0","40","407","5","0","3","false"
"L145947","1","0","4","2053","2","0","1","false"
"L145948","1","0","14","407","3","0","3","false"
"L145949","1","0","100","1733","2","0","2","false"
"L145950","1","0","117","2053","2","1","1","false"
"L145951","4","0","214","1733","2","0","2","false"
"L145952","3","0","206","429","3","1","2","false"
"L145953","2","0","151","407","3","0","3","false"
"L145954","4","0","144","407","5","0","3","false"
"L145955","1","0","66","1733","2","0","2","false"
"L145956","2","0","67","1733","2","0","2","false"
"L145957","6","0","144","1733","4","0","2","false"
"L145958","1","0","112","2053","2","0","1","false"
"L145959","2","0","166","2053","5","1","3","false"
"L145960","2","0","202","407","3","0","3","false"
"L145961","2","0","57","407","7","0","3","false"
"L145962","3","0","76","407","5","0","3","false"
"L145963","7","0","138","1733","2","0","2","false"
"L145964","4","0","135","1733","4","0","2","false"
"L145965","22","0","195","1733","2","0","2","false"
"L149271","5","0","61","753","3","0","2","false"
"L47126","1","0","10","116","6","0","3","true"
"L47127","1","0","9","116","3","0","2","false"
"L47128","1","0","13","116","6","0","3","true"
"L47129","1","0","1","163","3","0","2","false"
"L43399","1","0","11","163","3","0","2","false"
"L43400","9","0","124","116","8","0","4","true"
"L43401","16","0","122","116","5","0","3","true"
"L43402","1","0","6","163","3","0","2","false"
"L43403","4","0","56","163","3","0","2","true"
"L43404","1","0","1","163","3","0","2","false"
"L43405","15","0","88","163","5","0","3","true"
"L44290","4","0","91","384","10","1","4","false"
"L44194","4","0","35","384","37","1","13","false"
"L44195","1","0","1","221","14","0","10","false"
"L44214","1","0","7","384","35","0","14","false"
"L44215","3","0","58","384","44","2","14","false"
"L44216","1","0","1","384","12","0","9","false"
"L44285","15","0","169","384","44","3","14","false"
"L44286","1","0","1","384","12","0","9","false"
"L44426","2","0","17","384","31","1","14","false"
"L44427","44","0","211","384","77","2","17","false"
"L44428","1","0","1","384","12","0","9","false"
"L44576","7","0","51","384","9","0","7","false"
"L44550","2","0","53","384","10","1","6","false"
"L44433","1","0","193","384","28","0","13","false"
"L47160","4","0","63","384","32","0","13","false"
"L47161","4","0","57","384","23","0","11","false"
"L47162","1","0","38","384","23","0","12","false"
"L47163","1","0","43","384","23","0","12","false"
"L47164","5","0","38","384","27","0","11","false"
"L47165","1","0","1","384","16","0","10","false"
"L47166","1","0","18","384","17","0","11","false"
"L47167","11","0","37","384","16","0","10","false"
"L47260","8","0","91","384","26","0","12","false"
"L47261","1","0","24","384","14","0","10","false"
"L47262","1","0","30","384","14","0","10","false"
"L47263","1","0","1","384","16","0","10","false"
"L47264","1","0","40","384","23","0","11","false"
"L47265","1","0","33","384","14","0","10","false"
"L47816","21","0","131","384","43","4","15","false"
"L47817","1","0","1","384","16","0","10","false"
"L48073","4","0","39","384","24","0","11","false"
"L48074","11","0","75","384","45","1","15","false"
"L48075","4","0","35","384","22","0","11","false"
"L48076","14","0","85","384","29","0","13","false"
"L48077","1","0","9","384","14","0","10","false"
"L48078","1","0","1","384","16","0","10","false"
"L48258","2","0","45","384","25","0","12","false"
"L48259","1","0","38","384","17","0","11","false"
"L48260","51","0","250","384","51","1","16","false"
"L48261","1","0","1","384","16","0","10","false"
"L48262","1","0","38","384","20","0","12","false"
"L48263","8","0","52","43","25","6","12","false"
"L48264","10","0","70","384","22","0","12","false"
"L48811","5","0","48","384","20","0","11","false"
"L48812","2","0","59","384","23","0","13","false"
"L48813","1","0","27","384","14","0","10","false"
"L48814","1","0","50","384","14","0","10","false"
"L48815","1","0","64","384","14","0","10","false"
"L48816","6","0","43","384","17","0","11","false"
"L48817","6","0","43","384","17","0","11","false"
"L48818","1","0","10","384","20","1","10","false"
"L48819","1","0","10","384","14","0","10","false"
"L48820","1","0","12","384","14","0","10","false"
"L48821","1","0","1","384","16","0","10","false"
"L49472","7","0","88","384","5","0","5","false"
"L49473","4","0","36","384","7","0","5","false"
"L49474","5","0","89","384","5","0","5","false"
"L49475","4","0","36","384","7","0","5","false"
"L49476","1","0","1","384","5","0","5","false"
"L47173","1","0","81","384","63","1","17","false"
"L47174","16","0","234","831","44","8","13","false"
"L47175","2","0","41","831","41","8","11","false"
"L47176","7","0","118","753","44","6","10","false"
"L47177","5","0","81","753","39","0","9","false"
"L48266","1","0","75","1147","6","1","2","false"
"L48823","2","0","50","1147","6","1","2","false"
"L49478","4","0","57","2899","2","0","2","false"
"L49479","4","0","74","2899","2","0","2","false"
"L49827","1","0","57","1733","3","0","3","false"
"L49828","1","0","48","1733","3","0","3","false"
"L47185","4","0","71","2899","30","0","12","false"
"L47186","4","0","57","15","20","0","9","false"
"L47187","1","0","38","15","18","2","10","false"
"L47188","1","0","44","2899","28","0","13","false"
"L47189","5","0","38","15","24","0","9","false"
"L47190","1","0","1","15","13","0","8","false"
"L47191","1","0","18","3","15","0","10","false"
"L47192","11","0","37","15","10","0","8","false"
"L47267","9","0","94","3","24","0","11","false"
"L47268","1","0","24","15","14","0","9","false"
"L47269","1","0","30","3","15","0","10","false"
"L47270","1","0","1","15","13","0","8","false"
"L47271","1","0","40","15","22","0","10","false"
"L47272","1","0","33","3","15","0","10","false"
"L47819","21","0","131","3","41","4","15","false"
"L47820","1","0","1","15","13","0","8","false"
"L48080","4","0","39","753","24","0","10","false"
"L48081","11","0","75","15","42","1","13","false"
"L48082","4","0","35","15","19","0","9","false"
"L48083","14","0","86","15","23","0","10","false"
"L48084","1","0","9","15","11","0","8","false"
"L48085","1","0","1","15","13","0","8","false"
"L48268","2","0","45","15","22","0","10","false"
"L48269","1","0","38","3","18","0","11","false"
"L48270","51","0","250","2899","52","1","15","false"
"L48271","1","0","1","15","13","0","8","false"
"L48272","1","0","38","3","18","0","11","false"
"L48273","8","0","52","43","26","6","12","false"
"L48274","10","0","70","3","23","0","12","false"
"L48825","5","0","48","3","21","0","11","false"
"L48826","2","0","58","15","16","0","9","false"
"L48827","1","0","27","15","14","0","9","false"
"L48828","1","0","50","15","14","0","9","false"
"L48829","1","0","64","15","14","0","9","false"
"L48830","6","0","43","15","17","0","10","false"
"L48831","6","0","43","15","17","0","10","false"
"L48832","6","0","43","15","22","0","11","false"
"L48833","1","0","10","1147","20","1","9","false"
"L48834","1","0","10","15","14","0","9","false"
"L48835","1","0","12","15","14","0","9","false"
"L48836","1","0","76","15","14","0","9","false"
"L48837","1","0","1","15","13","0","8","false"
"L49481","7","0","88","15","8","2","7","false"
"L49482","8","0","100","15","10","4","7","false"
"L49483","5","0","39","15","12","2","8","false"
"L49484","5","0","88","15","10","2","8","false"
"L49485","4","0","36","2899","4","0","2","false"
"L49486","1","0","1","2899","2","0","2","false"
"L47198","1","0","84","296","56","1","16","false"
"L47199","16","0","234","831","27","8","11","false"
"L47200","2","0","41","831","31","8","11","false"
"L47201","4","0","69","753","34","4","9","false"
"L47202","5","0","80","753","33","0","9","false"
"L48276","1","0","75","1147","6","1","2","false"
"L48839","2","0","50","3","7","1","3","false"
"L49488","4","0","57","2899","2","0","2","false"
"L49489","4","0","74","2899","2","0","2","false"
"L49830","1","0","57","1733","2","0","2","false"
"L49831","1","0","48","1733","2","0","2","false"
"L50267","6","0","81","15","23","0","11","false"
"L50268","1","0","32","15","15","0","7","false"
"L50269","1","0","15","2053","27","1","14","false"
"L50270","1","0","8","15","16","0","10","false"
"L50271","7","0","295","1733","44","2","16","true"
"L50272","1","0","20","15","8","0","7","false"
"L50273","1","0","3","15","15","0","7","false"
"L50274","4","0","64","1733","25","1","11","true"
"L50275","1","0","4","15","16","0","10","false"
"L50276","4","0","30","15","15","0","7","false"
"L50277","19","0","150","15","23","0","11","false"
"L50278","10","0","133","1733","30","1","12","true"
"L50279","1","0","1","221","9","0","5","false"
"L50280","9","0","103","753","37","4","12","true"
"L50286","1","0","31","51","8","0","5","false"
"L50287","1","0","8","51","8","0","5","false"
"L50288","1","0","37","407","9","0","6","false"
"L50289","8","0","125","2899","13","0","6","false"
"L51067","51","0","307","1733","51","3","15","false"
"L51068","47","0","251","1733","85","5","18","false"
"L51069","195","0","988","831","209","19","22","false"
"L51070","3","0","40","831","30","4","13","false"
"L51071","2","0","30","831","59","4","16","false"
"L51072","4","0","54","15","28","0","12","false"
"L51073","1","0","1","15","8","0","5","false"
"L51194","12","0","78","407","45","2","18","false"
"L51195","5","0","46","34","23","0","10","false"
"L51196","1","0","1","15","8","0","5","false"
"L51343","1","0","1","15","8","0","5","false"
"L51344","1","0","14","15","30","0","11","false"
"L51345","6","0","44","1147","49","1","12","false"
"L52073","1","0","1","15","8","0","5","false"
"L52074","8","0","46","831","31","4","12","false"
"L51079","1","0","15","2053","20","0","7","false"
"L51080","1","0","20","15","29","0","10","false"
"L51081","1","0","9","1118","12","0","6","false"
"L51082","1","0","14","2053","19","0","8","false"
"L51083","1","0","8","2053","18","0","7","false"
"L51084","1","0","8","831","12","1","4","false"
"L51085","1","0","10","116","3","0","3","false"
"L51086","1","0","8","116","3","0","3","false"
"L51087","1","0","14","1733","13","1","5","false"
"L51088","1","0","11","2899","8","0","4","false"
"L51089","1","0","24","2899","11","0","4","false"
"L51090","1","0","9","575","9","0","4","false"
"L51091","1","0","15","1733","26","0","8","false"
"L51092","1","0","9","384","4","2","2","false"
"L51093","1","0","6","384","4","2","2","false"
"L51094","7","0","25","384","4","2","2","false"
"L51095","1","0","50","384","51","2","10","false"
"L51096","3","0","242","1733","109","11","18","false"
"L51097","1","0","61","407","13","2","5","false"
"L51098","1","0","35","831","6","4","4","false"
"L51099","14","0","612","1733","215","18","22","false"
"L51198","1","0","39","2899","14","1","7","false"
"L51199","1","0","12","1733","14","0","6","false"
"L51200","7","0","115","34","41","0","11","false"
"L51347","2","0","24","575","10","0","4","false"
"L51348","1","0","13","2053","11","0","6","false"
"L51349","1","0","14","2053","5","3","3","false"
"L51350","2","0","22","831","9","0","3","false"
"L51351","1","0","24","288","18","0","10","false"
